;GB00B0H2K534;IT0001063210;GB00B1VNSX38;GB00BMSKPJ95;DE0005909006;IT0004827447;NO0003028904;GB00B3MBS747;NL0009739416;DE0007480204;GB00BYN59130;NO0003078800;GB0009292243;ES0152503035;IT0005252140;GB00B0WMWD03;FR0011594233;FR0000077919;ES0184262212;CH0010532478;IT0003261697;IT0000066123;DK0060745370;DE0005408116;FI0009002422;GB0009457366;GB00B0N8QD54;BE0003593044;BE0974268972;DK0060636678;GB00BZ0XJR39;GB00B62G9D36;GB0000282623;CH0000816824;NL0006294274;SE0000806994;SE0000117970;JE00B5TT1872;DE0003304002;FR0000124570;GB00B1ZBKY84;SE0000455057;GB0000961622;DK0060495240;GB00B0ZSH635;CH0267291224;BE0974276082;SE0000936478;SE0007871645;GB00B2PDGW16;GB0007990962;DE000A0LD6E6;IT0005211237;SE0000872095;ES0115056139;DK0010311471;GB00BVFNZH21;IT0001233417;GB00BZ02MH16;CH0126673539;GB00B0LCW083;CH0225173167;GB00B06QFB75;AT0000831706;SE0000950636;CH0011795959;NL0000360618;DE0005565204;DE000A12DM80;GB0000608009;DE000SHA0159;NL0010801007;GB0006834344;SE0000652216;FR0000120859;NL0000852580;SE0007074281;SE0000862997;DK0060738599;SE0002683557;GB0001500809;GB0004161021;NO0003053605;GB0001001592;SE0000108847;CZ0008019106;LU0061462528;CH0021783391;GB00B0HZP136;GB00BLT1Y088;LU1072616219;GB0009697037;GB00BRS65X63;FR0000035081;GB00BNGWY422;IM00B5VQMV65;GB00B53P2009;GB0007668071;NL0000334118;FR0000064578;DE0005501357;GB00BK1PTB77;NO0010582521;FI0009000285;JE00BYVQYS01;IT0005252207;CH0043238366;IT0000072170;CZ0005112300;GB0031698896;GB00BD6GN030;FR0010096479;FR0000125585;GB0034264548;NL0009432491;SE0008321293;DE0005773303;CH0038389992;GB00BYT1DJ19;AT00BUWOG001;BE0974256852;GB00B83VD954;CH0009002962;GB00BYQ0JC66;GB00B5N0P849;FR0000130213;FR0000121121;FR0000120966;BE0003826436;GB00BZ6STL67;NL0011821392;DK0010287234;ES0105066007;GB00B1H0DZ51;IM00B7S9G985;IT0003796171;FR0000120222;FR0011950732;AT0000606306;GB0003096442;SE0000112385;LU0075646355;BE0003818359;FR0000121725;ES0124244E34;DE0007165631;GB0059822006;SE0000163628;GB00B7KR2P84;SE0000825820
2015-02-19;4.9307593;210.59617;1.2005462;1.479;362.30665;241.47181;2785.3448;2.111112;52.721207;430.43555;59.964415;954.69581;21.295333;181.91649;1441.6478;1.1771258;385.78565;227.65886;3517.5472;907.69605;691.0254;417.61304;;237.16301;94.909302;1753.8944000000001;4.6210987;332.46656;181.36646;518.82007;735.7631299999999;3.885293;28.134459000000003;88.8266;153.39997;1621.1629;754.15796;8.871264700000001;315.61182;16328.504;2.5822876000000003;30.329178;38.27189;815.63599;814.925;96.776307;141.89188;723.12696;1553.1165;1073.6813;10.021640999999999;140.69954;;188.8583;219.98345;8554.3165;2398.1538;184.86101;23.211851000000003;159.85958;9.3713965;102.25614;8.526775;2518.8865;1184.3604;561.40674;2077.0669;1065.4007;;10.489949;;132.95453;7.5544947;558.88941;9337.5157;1377.6753;1490.4031;715.41236;2412.1551;581.67969;114.00301;15.842652000000001;497.77979;38.06525;1258.2215;340.30372;239.67055;1102.5613;728.62625;1.0227030000000001;1.1835619;9.9229273;1.4075008;2287.3338;1.3438096;4.7080176;2.7305639999999998;1891.5632;590.2483;6818.0586;440.99585;14.713602000000002;317.40674;545.50977;1.1967141;468.7168;122.32569;135.37497;1010.6744;4.1582471;;356.6233;10288.559;1.905;723.21753;6175.0743;208.90714;1602.2815;16.054581;140.29891;34295.918;17.769029;442.65772;8.2162452;3.8856446;466.25806;25453.954;10838.204;549.06885;;;344.85547;;0.95399384;3.8999634;;570.07374;100.57058;42.437745;1484.5457000000001;420.72828;158.33368;268.26905;48974.79;529.84229;2942.1368;303.2793;1218.2474;7.0841285;3864.4703
2015-02-20;4.988447300000001;211.01378;1.2091834;1.5029998;366.32178;238.61521;2782.3316;2.1083341;51.97844;432.36792;61.215546999999994;969.86622;21.416900000000002;181.27198;1446.3057;1.1891683;385.26807;226.73331;3494.7281;904.39551;701.969;427.88941;;240.58873;96.139756;1734.5313;4.6679346;330.344;183.44382;509.71265;732.96375;3.8642969;28.166484999999998;88.098511;152.5;1615.1172;750.0337;8.871264700000001;319.54004;16380.895;2.6071753;30.393845;38.540745;830.60181;820.98125;97.368409;142.24325;719.76514;1541.2608;1078.6482;10.021640999999999;141.99239;;188.1577;225.60682;8592.0547;2417.8119;184.42243;23.189358000000002;160.06093;9.466211;101.80369;8.5927808;2542.71;1172.313;552.94312;2116.555;1079.8855;;10.354595;;132.95453;7.4863257;556.96949;9348.5938;1324.7889;1487.9124;715.94776;2413.1294;576.43921;114.00301;15.696409000000001;500.06446;37.186636;1277.4234;343.01734;239.07689;1090.1817;733.34125;1.0259461;1.2151484000000001;10.082332000000001;1.4041677000000001;2277.9874;1.3533336;4.7849463;2.7744385;1915.6138;596.80542;6763.5157;441.45997;14.810171;319.33057;548.07886;1.2055288;464.34742;121.73798;134.87499;1014.1121;4.216753;;354.09986;10226.696;1.9087498999999999;723.8064;6103.6524;207.7167;1625.888;16.038558000000002;142.33008;34381.965;18.175286;440.15552;8.3020826;3.86469;466.25806;25327.668;10867.282;543.58887;;;340.6626;;0.96227723;3.8867896;;565.95508;100.57581;43.075898;1484.5457000000001;413.76319;160.38997;268.54395;48608.543;527.98047;3056.358;323.50928;1208.4456;6.953161700000001;3895.9654
2015-02-23;4.818420499999999;210.1785;1.2002483;1.5080000999999998;354.40992;242.42391;2779.9217;2.1222228000000003;57.905671;441.54786;61.751719;946.32569;21.447293;183.93062;1416.8052;1.1963936;392.14502;228.27588;3557.1453;925.8501;713.85108;417.32764;;254.98319;96.139756;1742.6844;4.7085254;335.65015;184.04815;517.87793;738.5625;3.9062891000000004;27.525975;89.190644;157.5;1641.4959;754.93067;8.615879;318.18775;16322.336;2.6380347;31.47165;39.236592;826.86036;778.58625;96.710526;139.45946;722.82129;1549.7291;1088.5819000000001;10.140723000000001;143.03768;;191.56055;229.61928;8914.9415;2433.5363;195.93512;23.684188;158.75226;9.5496412;102.88959;8.718794;2557.3707;1190.8475;561.40674;2037.5789;1125.2547;;10.407234;;134.09089;7.5606934;571.75293;9289.043;1338.2571;1506.179;715.94776;2435.0582;568.89283;114.00301;15.618421000000001;500.44483;37.447845;1299.5545;343.33301;240.38329;1101.7874;732.9125;1.0162165;1.2327994;10.162034;1.3675004999999998;2312.7452;1.3466668999999998;4.8464893;2.7860937999999997;1942.0688;604.21167;6830.4219;447.95655;14.871629;318.36866;549.79151;1.1993067000000002;471.49732;124.34066;133.74999;1014.1121;4.2231373;;356.66089;10330.227;1.9012497;726.23536;6085.793;207.75513;1676.0513;16.038558000000002;141.84108;34386.055;18.35907;445.61475;8.3745069;3.7868554999999997;468.95582;25686.786;11162.227;541.65479;;;342.49708;;0.95113755;3.8736133;;548.16944;100.17302;42.661088;1496.1969;421.66944;154.83802;268.68116;48490.27;529.33448;3105.3099;327.64039;1225.2488;7.1357178;3842.4236
2015-02-24;4.9489747;208.82117;1.2803641;1.5189997;355.7483;242.61442;2674.462;2.111112;59.227799;440.77491;62.019844000000006;957.83448;19.806077000000002;183.44724;1445.5296;1.1915764;387.19068;227.59034;3595.4019;936.5774;721.04249;415.9004;;256.46534;98.928803;1733.5125;4.7740943;333.67945;184.23694;519.76246;739.4956299999999;3.9382837;27.910281;88.098511;158.52501;1648.0901;752.86915;8.871264700000001;315.9983;16202.141;2.6360425;31.083634;39.394744;817.50684;788.0068799999999;96.710526;141.62159;719.45948;1570.0535;1095.2044;10.128188999999999;142.65258;;189.15854;232.63596;8919.1329;2466.9544;201.30771;23.864124;159.65827;9.7620289;103.16106;8.7487964;2565.6175;1189.9207;564.22779;2071.1436;1134.3526;;10.422273;;137.20452;7.6226661;564.84083;9395.6836;1353.3672;1495.3851;714.87696;2428.2364;572.45679;114.00301;15.579417000000001;514.53125;36.854189999999996;1308.3418;344.27979;239.54494;1111.846;731.19813;1.0081083;1.2272252000000001;10.082332000000001;1.4008338;2330.5625;1.3690479;4.9439307;2.8039185;1950.4869;621.26099;6804.9688;442.92945;14.924302;317.64722;553.78785;1.2029361;475.8667;125.60003;134.12497;1026.1438;4.2007984;;357.11304;10320.125;1.8850002000000001;720.19996;6082.8204;208.79194;1674.576;16.019329;146.31711;34246.758;18.42678;452.21143;8.4764405;3.8976197000000004;472.58399;25947.247;11112.375;542.62183;;;348.0;;0.95685029;3.8551661;;550.97779;98.648118;43.155671;1528.41;421.29297;160.18433;273.35157;48700.102;532.21241;3062.6338;332.28272;1228.7496;7.1357178;3889.6666
2015-02-25;5.3801148;211.64025;1.2264573;1.5220002;352.73707;244.51873;2722.6722;2.1205567;58.529603;440.823;61.88582099999999;962.01929;19.350188;184.01119;1416.8052;1.2042207999999999;391.10987;227.41886;3597.4153;932.45142;713.85108;407.05152;;258.17823;97.698349;1714.1488;4.7272584;333.52784;184.38805;521.64673;735.29563;3.9272852;28.022371;87.006379;169.92501;1648.6402;754.93067;8.6965284;317.80127;16414.801;2.6221069999999997;31.557862;39.331487;836.21387;768.4918799999999;97.03946;141.18914;721.59888;1559.8914;1097.6882;10.121919;144.55059;;188.25779;231.75736;8852.043;2413.88;200.64985;24.044061000000003;160.96692;9.7127247;103.16106;8.7547974;2597.6875;1181.5801;564.792;2065.2205;1118.6707;;10.347078;;136.95455;7.6309302;568.29688;9277.961;1365.3572;1502.858;719.69629;2446.2664;582.9375;114.00301;14.497251;516.81543;36.189292;1314.2002;345.85743;238.54345;1111.0723;744.485;1.0000004;1.2002837;10.11222;1.4208339;2321.2161;1.3714289;4.8977735000000004;2.7881519;1967.3219;622.18677;6702.4258;442.31055;15.012098000000002;321.25416;555.21534;1.2122696;476.26392;125.68398;137.12497;1066.1929;4.1401612;;359.97535;10321.387;1.8099999;740.29322;6070.9141;208.90714;1673.1006;16.022535;144.6621;34177.118;18.291363;454.03125;8.5166773;3.9395263999999997;470.90943;25813.075;11054.219;544.2334;;;345.90357;;0.9768440300000001;3.8894238999999997;;552.6626;97.93924;42.054841;1528.41;420.35181;158.64213;279.73902;48703.922;528.9961;3066.3992;338.50074;1230.8499;7.1952515;3895.9654
2015-02-26;5.316355;212.16231;1.2621966999999998;1.5360000999999999;355.88209;249.66047;2673.8587;2.1111121;59.822007;439.51856;65.237032;967.77369;19.238746000000003;179.01613;1418.358;1.2006084;398.20899;226.9732;3643.7244;944.00391;727.92164;416.75684;;258.24415;97.370224;1750.8369;4.7803394;336.10499;185.74767;522.58887;740.4281299999999;4.0102686;28.182498;86.642334;163.60001;1634.3514;755.18848;8.7771753;316.70655;16593.555;2.6280811;31.881211;39.61615;847.43824;814.25125;97.631562;144.35134;719.76514;1544.648;1093.5494;10.203396;144.52306;;186.15603;230.82012;8814.3008;2438.4513;199.11481;24.021568000000002;159.35624;9.7430665;105.24238;8.712793;2580.2781;1173.2398;580.59034;2056.3357;1139.3802;;10.286919000000001;;137.25002;7.6949683;568.48902;9318.125;1344.4979;1495.3851;712.19947;2560.7828;575.60108;114.00301;14.750723;515.86402;36.403008;1303.46;339.29371;243.00203;1108.751;752.2;1.0254056;1.1956386;10.092293;1.4191674;2345.167;1.3557146;4.9080322999999995;2.8306543;1962.5125;631.83008;6792.6055;441.07325;15.091104;323.41822;556.64258;1.220047;478.64722;127.11124;139.49997;1061.3799;4.1539893;;361.70777;10515.821;1.8462498999999999;737.64356;6056.0352;207.60149;1671.6253;15.968056999999998;145.26394;34144.333;18.204307;455.16846;8.3154957;3.9365333;472.86304;25919.622;11066.68;547.24195;;;347.21387;;0.97284531;4.0949610000000005;;551.91382;99.814835;42.724915;1540.0613;421.10474;159.25901;275.48047;48562.754;532.88941;3068.9097;336.71192;1228.7496;7.0539673;3864.4703
2015-02-27;5.340644600000001;214.87699;1.2318181;1.5099999;355.94922;250.80309;2749.7903;2.0483341999999998;59.272355;440.87134;64.566797;977.71314;19.147557;177.88823;1426.1214;1.2024143;409.67066;226.9732;3698.7601;941.52857;731.98658;420.75318;;264.1731;96.139756;1739.6269;4.7772168;335.04371;189.94008;521.01856;746.96;4.0442627;28.198511;86.642334;167.5;1626.6583;753.38453;8.844382399999999;319.34668;16769.231;2.7246411999999998;31.85965;39.663597;879.24073;798.77438;98.486847;143.7838;723.43262;1551.4229;1111.7613000000001;10.184595;141.57981;;187.35705;228.21351;8722.0469;2411.9138000000003;198.45694;24.111534000000002;158.04758;9.3789795;107.68567;8.7727979;2565.6175;1173.2398;583.97584;2073.1182;1144.408;;10.271880000000001;;138.77271;7.3024708;571.17676;9283.5;1364.0428;1486.2518;708.98658;2665.5533;573.92408;114.00301;14.926219000000001;519.48047;36.023069;1308.9925;334.74976;240.53277;1110.2986;747.91375;0.99459473;1.1891356;10.062405;1.4566675;2339.3252;1.3666668999999998;4.8823902;2.861504;1973.335;624.73267;6719.879;445.86817;14.994534000000002;321.25416;555.50098;1.2267878;480.23609;127.95081;138.99999;1067.5679;4.0178296;;366.52857;10618.086;1.8575;691.86304;6073.8907;207.2175;1681.9529;15.734129000000001;149.70232;34275.442;18.533189;456.78589;8.2386036;3.9844312000000004;477.97974;26002.497;11108.223;550.68042;;;347.21387;;0.99483841;4.0422584;;554.72193;100.94236;43.075898;1539.3763000000001;420.35181;156.27741;273.90113;48799.301;531.36597;3125.3929;336.83985;1218.9476;7.0539673;3870.7691
2015-03-02;5.340644600000001;215.19021;1.1954831;1.4909999999999999;354.61084;251.37444;2685.3096;2.0716675;60.089402;442.90064;66.22004;974.05127;19.046255000000002;178.37162;1440.0953;1.1933831000000001;431.33741;226.69899;3728.962;936.5774;732.29908;409.33521;;265.52369;95.975709;1723.3213;4.7678492;335.80176;193.67917;521.33252;767.0218799999999;4.1222486;28.214524;86.27829;168.02498;1621.7129;752.09571;8.6696436;314.19507;16430.208;2.6619263;31.730317;39.489625000000004;879.24073;787.3343799999999;98.026307;142.21619;725.26636;1548.0355;1096.0325;10.34128;141.02967;;186.85662;226.95405;8722.0469;2404.0525;200.64985;24.089043;158.85291;9.386565000000001;109.31452;8.8148023;2613.2647;1168.606;590.74659;2056.3357;1151.9495;;10.08389;;137.40906;7.3809717;563.88086;9232.2579;1357.9659;1490.4031;711.12842;2714.2835;572.24708;114.00301;15.082204999999998;529.18873;35.476907000000004;1309.6434;336.39063;239.72077;1118.0359;754.3425;0.97405411;1.1668395;9.903000500000001;1.4525006999999999;2345.4593;1.3666668999999998;4.7952027;2.8793287;1987.7644;634.29883;6755.2227;448.34327;14.748724;319.81128;556.07154;1.2521946;480.63331;128.62249;142.74999;1082.8655;4.0316578;;363.66626;10750.653;1.8149998999999999;697.45679;6032.2266;205.64301;1699.6578;15.766175;147.44559;34361.473;18.668609;455.16846;8.0876734;3.9365333;484.30542;26030.125;11286.852;548.10157;;;349.0481;;1.0054068;4.0053687;;557.34302;99.995301;41.799576;1592.8369;413.19849;153.80988;277.74708;48833.633;534.92066;3107.8204;342.29126;1226.6492;7.0173072;3804.6292
2015-03-03;5.419585;209.23884;1.1919091;1.5229999;350.59546;246.42312;2699.772;1.9833339;59.435776;433.43091;65.505118;1007.0079;18.934813;174.74619;1437.7662;1.1867594;412.62867;222.65389;3664.5313;925.02491;713.85108;396.20435;;260.08863;96.221787;1718.2257;4.7491163;329.88941;189.44907;516.9358;760.95688;4.1112525;28.871048000000002;85.550202;167.94999;1575.5503;737.40455;8.468025;327.13892;15967.907;2.4230109;31.363862;39.173335;882.98218;792.71813;99.210511;140.13514;711.20728;1551.4229;1076.9925;10.303677;139.87436;;184.65476;226.83696;8675.9219;2555.4107;196.04477;23.684188;156.43689;9.0717823;106.41878;8.7547974;2664.577;1156.5586;580.59034;2093.8492;1141.8941;;9.9635743;;135.99997;7.358249600000001;559.08106;9210.0977;1358.4588;1411.524;712.19947;2702.1009;565.9585;114.00301;15.033458000000001;536.80298;35.096966;1284.5833;332.03589;237.33187;1108.751;759.48625;0.95783799;1.1779876;9.793410699999999;1.4675004;2322.9686;1.3523812000000002;4.8721314;2.8697315;1976.9425;631.36719;6635.6485;444.63086;14.450242000000001;317.40674;546.08082;1.1500489;481.82496;128.62249;140.49997;1070.8335;4.0486768;;360.12598;10741.817;1.8;707.98194;5966.7579;205.45098;1705.5594;15.53545;147.67127;34226.278;18.397769;448.93018;7.8769385;4.0413086;477.60743;26014.336;11050.063;536.17481;;;349.0481;;0.95685029;3.8578003;;553.78589;99.626404;40.922104;1627.7913;406.42164;160.49279;277.81592;48982.418;526.62598;3175.5999;339.48023;1197.9434;6.9277076;3820.377
2015-03-04;5.301171900000001;208.40351;1.18357;1.5419999000000002;349.79249;248.51784;2663.6143;1.957223;59.420914;432.7063;67.158399;992.36036;19.107039;176.84089;1422.2396;1.2030167;417.58326;225.22495;3711.5123;932.45142;709.16065;408.19336;;258.14527;96.303818;1722.3019;4.7709717000000005;329.43458;191.33751;515.67969;759.0906299999999;4.090254;28.47073;85.550202;173.02498;1579.9468;731.21827;8.1454346;325.01368;16057.286;2.5783057;30.609406;38.746329;853.05054;777.24;98.75;142.13511;711.81861;1554.8101;1085.2707;10.26607;137.61875;;183.75402;223.29303;8629.7969;2422.7257;196.81228;23.729168;156.23559;9.2993384;104.97091;8.8088013;2671.9073;1143.5843;615.57251;2061.2718;1169.3072;;9.9259742;;136.72727;7.3355225;552.74537;9121.4571;1353.5315;1409.8633;705.77369;2702.1009;559.67017;114.00301;14.916465;533.37671;35.144456;1262.7776;330.89991;236.46514;1102.5613;755.2;0.94864869;1.1631234000000001;9.634006399999999;1.4841675;2317.7112;1.3847622000000002;4.810588399999999;2.8717896;1984.1575;652.19678;6577.336;421.27393;14.362447;315.96412;544.36817;1.1650852;483.81104;128.70643;142.24997;1091.116;4.006128;;361.67017;10827.672;1.8175;709.38038;5996.5157;204.99018;1711.461;15.503406;146.31711;34373.766;18.504168;443.84717;7.970913100000001;3.8976172000000004;473.79322;25690.739;11074.989;547.34961;;;345.90357;;1.0054068;3.8815186;;557.71753;100.14185;39.901047;1667.5432;403.78614;150.72545;281.25;48909.934;531.70435;3174.3448;342.67457;1137.731;7.0784034;3801.4795
2015-03-05;5.3345704000000005;212.99759;1.19042;1.5810001;348.98926;250.0414;2669.6407;1.9855565000000002;62.466233;432.9961;68.158399;1002.8228;19.370438;176.76032;1428.4502;1.1975977;435.70044;228.34441;3758.4932;929.97584;715.41456;414.75879;;262.06495;100.24129;1742.6844;4.8490307999999995;331.40528;196.85175;524.78736;767.955;4.1492432;29.031174999999998;86.642334;174.72504;1598.6309;734.82715;8.2932886;324.11207;16464.114;2.7077198;30.803406;38.651446;875.49927;775.89438;100.13158;141.08408;713.34668;1576.8282;1097.6882;10.385152;141.49729;;189.15854;229.3557;8789.1407;2451.2288;198.34731;24.179011999999997;157.9469;9.3334693;107.50467;8.940813;2728.7173;1139.8775;621.21485;2069.1692;1179.243;;10.023731;;146.02271;7.4821924;541.41797;9279.3477;1379.6463;1428.1302;718.62525;2731.3392;567.42579;114.00301;15.469253000000002;553.93506;35.429412;1280.6778;342.63868;235.23571;1107.9776;759.0575;0.96216202;1.1631234000000001;9.6638941;1.4600004999999998;2331.147;1.4119050999999998;4.861875;2.9040087999999997;1997.385;628.74415;6609.8125;423.82618;14.265877;323.41822;556.35743;1.1671596;484.60547;131.05724;145.99999;1089.7408;4.1167579;;364.57007;10846.61;1.8774998999999999;730.13624;6041.1563;205.64301;1782.2801;15.637994;150.19132;34734.301;18.76533;450.54761;7.9281983;3.9544947;480.6775;26472.114;11174.688;551.3252;;;380.4939;;1.0099769;3.9447608;;564.64454;100.01101;39.869141;1659.3182000000002;409.4336;150.3142;279.94507;48230.84;537.29053;3112.8411;352.55518;1183.9405;7.0132374;3832.9749
2015-03-06;5.4044019;216.02547;1.17672;1.5860001;360.16504;251.37444;2663.6143;2.0055562;61.857163;428.01978;67.751055;1001.7767;18.863889999999998;177.2437;1443.9769;1.2018125;443.76075;233.17801;3741.0435;929.15088;725.42017;422.46583;;260.61573;118.20598;1745.7413000000001;4.8427857;325.03785;196.17194;522.27491;753.4918799999999;4.0842554;29.207314999999998;87.006379;172.92504;1562.9105;727.35206;8.0177417;329.97242;16393.223;2.7077198;29.747162;38.493294;899.81861;766.47313;101.84209;142.60058;712.12427;1564.9725;1090.2382;10.228467;141.38723;;186.55636;226.63192;8793.336;2489.56;198.23766;24.201504;160.36292;9.0869556;107.68567;8.7667994;2724.1358;1098.1746;647.16919;2087.9261;1169.5467;;9.9334937;;146.65908;7.188855;537.57813;9287.6563;1373.2405;1419.827;718.62525;2719.1565;566.16846;114.00301;15.537876;558.50342;36.165545;1261.4761;346.10987;239.44687;1105.6561;760.7718799999999;0.9594592299999999;1.1621943000000001;9.6589112;1.4775004999999999;2280.324;1.4038096999999998;4.8464893;2.9204638999999997;2000.9925;654.12549;6481.3829;426.30103;14.028843;324.13965;561.20997;1.1718260999999999;484.60547;130.80535;148.49997;1082.8655;4.0837818;;364.2688;11008.215;1.95375;744.85669;6070.9141;204.37572;1842.7713;15.702083;148.1978;34865.407;18.813694;454.47535;7.9851539;3.9844312000000004;484.02637;26515.524;11133.149;558.20191;;;378.1355;;1.0768136;3.9342188;;569.1377;104.2344;41.703843;1681.2513000000001;413.76319;155.45492;277.26636;48299.516;537.29053;3087.7376;355.45142;1169.2376;6.8421826999999995;3829.8257
2015-03-09;5.3892212;213.2064;1.183868;1.5860001;360.83423;251.37444;2642.5223;2.0583340999999997;61.292679;424.25123;66.71011800000001;1001.7767;18.924673;178.93557;1502.9781;1.2036184;400.79712;232.69814;3708.1563;916.7732;727.29615;437.88013;;259.8252;123.04578;1728.4163;4.7647266;322.91553;193.90578;514.73755;746.0268799999999;3.9862745;29.111241;87.006379;173.94997;1557.9649;723.48609;7.7220337;327.5896;16334.665;2.7126954;29.251374;37.829074999999996;881.11133;772.52938;100.72368;140.06289;709.06788;1561.585;1091.0657;9.9840357;140.80961;;187.55719;222.85372;8768.1758;2439.435;195.93512;23.819139;158.34957;8.8404371;107.14271;8.7427955;2700.3123;1097.2479;647.73365;2073.1182;1140.2183;;9.941015700000001;;147.72725;7.0876319;534.31446;9305.6602;1422.1854;1402.3909;717.55445;2711.847;559.67017;114.00301;15.312408;565.92725;36.189292;1256.2686;338.91504;240.99236;1101.0137;746.1993799999999;0.9751352;1.1315369;9.708725600000001;1.4600004999999998;2251.6993;1.3857145;4.8003321;2.9046949;1998.5869;654.04834;6422.3321;426.14649;13.765474;324.13965;562.92286;1.1583449000000001;483.81104;129.71392;149.49997;1060.5206;4.0369776;;364.19336;10945.09;1.9174999;745.88721;5904.2618;205.25896;1857.5252;15.513017999999999;145.67775;34906.379;18.368748;446.85084;8.0050879;3.9604833999999998;480.02637;26341.883;11153.918;547.88697;;;372.37037;;1.042538;3.9526661;;570.07374;104.10355;42.501557;1675.7675;417.71631;155.66051;271.97803;48530.333;537.96778;3083.9722;356.30323;1123.0281;6.9317847;3798.3304
2015-03-10;5.207050799999999;211.64025;1.1508089;1.5720002;357.8899;249.47005;2669.0374;2.0894451000000003;60.891587;422.22193;66.25754;973.00489;18.843638000000002;178.77445;1475.0301;1.1909742;406.7129;232.52668;3708.1563;910.17164;717.91602;442.73267;;255.57607;120.74892;1728.4163;4.6616895;320.94459;193.52807;517.25;738.095;3.9402833;27.974332;85.186158;172.30004;1529.3887;712.91895;7.2583082;328.87769;15875.45;2.7126954;27.914917;36.627144;881.11133;759.07125;100.0;138.76844;706.62281;1570.0535;1071.1982;9.839885299999999;140.34198;;184.55468;223.14663;8722.0469;2410.9313;195.93512;23.481758;155.5309;8.7835499;106.96174;8.598781800000001;2657.2466;1075.0064;635.88477;2007.9629;1161.167;;9.7530225;;146.59089;6.9182398;537.57813;9161.6211;1405.2681;1401.5606;714.34131;2709.4105;553.80079;114.00301;15.126148;542.51368;35.999322;1238.3682;336.83228;239.49;1090.1817;737.19875;0.96216202;1.1008794;9.5194336;1.4508340999999998;2214.3121;1.3561904999999999;4.8311036000000005;2.8265429999999996;1936.0575;652.19678;6351.4727;424.2129;13.300186000000002;322.45655;562.63746;1.1360489;491.75538;127.78292;149.49997;1051.2391;3.9742138999999996;;362.31031;10594.098;1.9237499;747.35914;5835.8165;206.02698;1845.722;15.352792999999998;145.56492;33980.458;18.349405;439.45704;7.9993921;3.7928443;474.07227;26049.852;10796.661;542.40674;;;365.29517;;1.0211161;3.9025977;;563.7085;104.75519;40.682786;1665.4875;416.77515;147.02414;287.08765;48070.606;523.57911;2999.875;353.23682;1107.625;6.9765845;3678.6482
