;ES0178174019;IT0001464921;DE0006605009;FI0009000665;SE0000862997;IT0001465159;ES0161560018;NO0005668905;GB0001638955;GB0001421626;CH0012022494;GB0007981128;FR0000121121;GB0004052071;GB0001921781;FR0000045528;FR0000034639;GB0001430023;GB0000319581;ES0117160111;FI0009000459;GB0003308607;IT0001464921;GB0030738610;CH0002088976;IT0001469383;GB0009465807;IT0001464921;DE0005128003;GB0001583078;GB0033029744;ES0184940817;ES0130960018;GB0002502812;DE0007297004;IT0001464921;DK0010181759;DE0006569908;GB0001762680;FI0009000285;FR0000125684;SE0000171100;GB0031638363;IT0001464921;IT0001464921;GB0003294591;FI0009002422;FR0000130304;DE0007765638;IE0004554287;NL0000343135;IE0002424939;ES0113980330;ES0171743117;NL0000200889;DE0008400029;SE0000695876;DK0010287234;IT0001464921;AT0000937503;GRS074083007;SE0000110165;GB0009165613;FR0000120966;FI0009000202;SE0000114837;IT0001119087;SE0000104416;IT0001464921;GRS004013009;IT0001233417;IT0001453924;DE0005785638;DE0007771172;SE0000164477;CH0000816824;FR0000121204;ES0112501012;PTCPR0AM0003;GB0005203376;GB0005758098;CH0012280076;GB0002303468;IT0003039010;IT0001464921;GB0000456144;DE0005753008;GB0008218694;IT0001464921;CH0014786500;FI0009007835;IE0004614818;FR0000077919;NO0003053605;CH0010570759;IT0001464921;IT0001464921;IT0001464921;NL0000354934;DE0007251803;CH0012337421;IT0001423562;IT0001464921;DK0010262674;GB0033126615;FR0000121964;GB0003318416;IT0001464921;ES0184933812;SE0000718017;IT0000082963;IT0001464921;NL0000344265;GB0005145239;IT0001464921;GB0006466089;SE0000500308;GB0004564430;IT0000072725;DK0010259530;FR0000120685;IT0001464921;FR0000125379;NL0000390979;DK0010272632;IT0001464921;GB0006215205;ES0125220311;IT0003152417;ES0173093115;GB0002405495;IT0001464921;FR0000120560;IT0001464921;BE0003626372;CH0001441580;GB0000154020;AT0000809058;GB0001915395;GRS006013007;IT0001137345;DE0006602006;GB0000282623;GB0000904986;FR0000121881;GB0005576813;ES0118594417;FI0009007694;NL0000379121;GB0031575722
2003-01-17;39.79677;;225.11718;194.88842;183.4773;1874.2569;145.89736;345.6858;6.4903390000000005;289.97610000000003;1345.627;3.299622;8139.3868;234.6175;2.071303;1769.658;1746.844;209.23227;2.1211883;171.00655;348.73462;6.593633;;1.4161340000000002;461.31739;381.37403;66.766055;;33.662507;0.2598683;;1738.3038;102.5447;2.824297;127.07804;;2299.8951;31.855057;1.2321706000000001;179.80265;1647.826;337.0103;0.9199997000000001;;;32.973548;252.4135;;377.73926;;415.38355;4.4445312999999995;818.64307;32.53172;29.05904;54.347168;68.87755;375.2417;;129.11901;10730.762;374.8801;2.5834083;1727.683;336.71387;487.2024;;196.3552;;3658.6248;167.18215;98.043458;135.67809;58.36847;213.2677;88.69249;284.20655;109.02529;277.1694;16.53194;117.6433;531.208;946.6694;96.602616;;340.63661;134.93581;0.5838331999999999;;230.805;460.9419;128713.5;63.33333;335.5869;1370.9739;;;;725.219;302.20411;125.0575;17.981232;;2475.2923;5.1268848;454.23072;451.0163;;1706.4109;62.76082;520.8508;;8460.715;272.9857;;149.043;168.6917;5.737065;1023.2835;256.5974;185.10421;;6.9358511;196.6373;;;3.2871778000000003;738.2754;4.8713494;140.7426;403.4146;;204.5999;;78.155213;245.46627;1.076968;174.75815;4.6911914999999995;1564.3228;328.69971;16.172165;3.74115;68.34488;1918.688;1.27535;105.41483;954.10962;265.7188;0.5950522
2003-01-20;38.27264;;221.25983;196.06954;183.4773;1827.8748;143.43346;336.5083;6.216101;289.97610000000003;1328.8067;3.299622;8147.5079;234.6175;2.0261109999999998;1701.274;1687.4512;209.23227;2.0964267000000003;173.71938;346.45777;6.643586;;1.4161340000000002;454.32764;372.85523;66.136172;;33.924225;0.25789470000000003;;1729.6556;101.8863;2.828752;123.93134;;2299.8951;31.578049;1.2321706000000001;182.33509;1639.494;344.635;0.9199997000000001;;;32.876851;255.16013;;378.43702;;402.12671;4.4445312999999995;828.8335;32.43433;29.05904;55.659745;69.38774;371.11817;;131.83272;10490.969;361.4595;2.5682129;1716.242;336.15137;490.68238;;204.329;;3632.3418;165.5243;96.956498;128.73879;59.747254;221.7984;88.235322;283.96778;108.28862;277.5151;16.494600000000002;117.6433;526.3345;953.4925;94.713074;;335.14243000000005;132.14177;0.5732179;;230.6659;462.17432;127167.7;64.36363;338.0276;1362.563;;;;726.54615;307.75782;117.7012;17.768738;;2440.2881;5.089795;452.47706;439.79690000000005;;1706.4109;63.96776;516.2312;;8460.715;272.9857;;151.5692;172.152;5.737065;980.31519;260.4082;185.10421;;6.825758;194.2776;;;3.2771607;728.3108;4.8665619;140.7426;392.50050000000005;;204.06656;;77.473908;234.51926;1.089024;174.75815;4.6728663;1459.7381;319.66041;15.724331;3.7689014;68.83965;1864.1512;1.317536;104.16546;931.53956;261.2151;0.6276044000000001
2003-01-21;38.1033;;223.09371;192.99857;183.4773;1855.2823;143.78544;333.4492;6.234385;288.7343;1328.8067;3.2821339999999997;8139.3868;240.81900000000002;2.0035149999999997;1630.118;1645.5267;208.76934;2.1707096999999997;168.94848;349.11426;6.5037210000000005;;1.365917;457.82251;365.64722;65.978711;;33.269944;0.25789470000000003;;1721.0071;102.0509;2.828752;123.44724;;2251.9805;30.285386;1.2268133;178.78962;1607.837;341.5852;0.9187497;;;32.876851;257.9065;;374.94898;;384.45069;4.5108667;835.6272;32.28822;29.05904;57.112626;69.89795;363.90186;;130.25881;10514.946;371.3013;2.5682129;1634.516;337.55787;480.24244;;199.3454;;3612.6292;166.03435;96.521729;129.77494;59.19574;213.2677;85.492249;278.23584;108.87795;276.6511;16.494600000000002;117.6433;521.4612;962.0213;92.114991;;332.39536;132.89142;0.5519876;;230.2485;462.58521;125621.5;62.90907;335.5869;1362.563;;;;719.24732;314.46534;120.1533;18.174988;;2385.2815;4.9186133000000005;446.51417;435.3093;;1707.7349;62.15735;494.2886;;8420.711;273.35360000000003;;151.0079;171.2869;5.7980979999999995;1009.7562;263.584;185.22759;;6.7156649;186.0188;;;3.2831714;737.36939;4.8378201;140.7426;396.1386;;204.19993;;77.434998;231.572;1.101079;174.46395;4.6362159;1448.6119;323.76905;15.798972;3.7966553;70.46523;1849.2779;1.3207820000000001;104.0093;954.10962;250.1059;0.6367189
2003-01-22;37.17188;;216.0113;189.21891;184.4182;1857.3907;143.96143;327.3308;6.398928;286.8714;1278.3455;3.165537;8037.0352;240.81900000000002;1.992217;1664.31;1575.6531;205.99196;2.1211883;164.64518;346.07837;6.353865;;1.2855690000000002;435.10621;366.3025;65.506329;;33.237229;0.2539473;;1674.8831;102.8739;2.833206;124.33477;;2204.066;27.853928;1.2000274;172.20536;1528.695;333.9604;0.8799997999999999;;;32.199976;263.67457;;362.74146;;362.35572;4.5108643;824.75733;31.16812;46.12546;56.812027;69.38774;362.8711;;126.18822;10646.833;366.8279;2.5378208;1574.583;336.71387;483.72242;;197.3519;;3612.6292;163.48395;93.695633;127.79679;58.919983;209.4288;83.25206;274.65357;108.73061;276.8237;16.32031;117.9613;511.7141;948.3756;88.572114;;332.39536;127.91643;0.6623853;;228.7182;453.95801;125645.4;59.93938;331.926;1339.8538;;;;714.60279;313.02295;116.7202;17.874985;;2382.7813;4.8044922;438.44678;417.35839999999996;;1689.2012;62.15735;490.824;;8340.703;268.5708;;147.6396;171.2869;5.737065;986.68116;263.584;185.10421;;6.6055718;180.7096;;;3.3092115;727.40479;4.7659741;139.7573;378.1506;;201.06658;;77.279267;231.15093;1.060894;175.05237;4.5262671;1448.6119;307.33423;15.67457;3.8355126999999998;69.12234000000001;1829.4466;1.3207820000000001;101.35439;953.08399;250.7064;0.6521992
2003-01-23;37.93394;;219.80546;189.69138;182.5364;1897.448;142.7295;333.4492;6.4903390000000005;284.38779999999997;1261.5252;3.089751;8155.6329;237.7182;1.988451;1659.69;1596.6153;204.60321;2.0675391;175.40334;343.42212;6.144067;;1.305656;436.85352;370.23414;65.66375;;32.223099;0.256579;;1738.3038;102.3801;2.766387;125.70641;;2189.323;28.069382;1.1732404;173.21831;1549.522;332.4355;0.8712498;;;31.716492;258.18116;;368.32203;;375.6128;4.6103711;820.00171;31.21683;46.12546;56.240906;69.38774;343.28418;;128.19634;10766.731;370.4065;2.5327561;1625.798;340.37085;480.24244;;199.3454;;3703.3057;167.05457;96.521729;130.27735;56.989686;217.533;84.212143;274.65357;105.93133;277.3423;16.08379;116.0536;476.3816;948.3756;89.753052;;332.39536;130.16538;0.7090919;;229.2746;445.74146;124883.9;59.99998;329.4854;1344.0591;;;;686.73536;310.49854;113.2873;17.943741;;2400.2833;4.8501417;430.02857;412.87059999999997;;1681.2584;62.76082;494.2886;;8272.699;259.7411;;149.043;173.8822;5.720112;975.54126;266.7598;183.87018;;6.6055718;178.35;;;3.3172242;733.7461;4.8186617;141.587;370.0661;;199.99999;;77.084595;218.9408;1.028746;174.46395;4.4346387;1466.4136;302.81446;15.67457;3.8854688;68.98098;1784.8257;1.291576;102.75992;938.72095;246.2027;0.6679781
2003-01-24;37.34123;;221.32313;192.76235;182.5364;1846.8494;142.7295;342.6267;6.453773999999999;287.49240000000003;1261.5252;3.072263;8025.6641;236.6846;1.9733869999999998;1666.158;1568.6658;199.97426;2.0634128;169.69687;337.72999;6.323894;;1.305656;439.47461;370.88941;66.451094;;32.877381;0.25526309999999997;;1672.0003;101.8863;2.6906540000000003;126.02915;;2196.6946;26.776703;1.1785978;177.27022;1580.345;335.4854;0.8949997999999999;;;30.556131;255.43477;;366.36866;;375.6128;4.6103711;824.07789;30.63242;46.12546;57.323029;68.36734;340.19166;;132.15836;10802.7;366.8279;2.5378208;1634.516;342.62134;469.80225;;197.3519;;3772.9571;167.81978;95.217362;129.99476;58.460389;219.6657;82.5663;276.6836;109.02529;277.8606;15.97175;113.82790000000001;492.2202;948.3756;88.099717;;337.34008;126.41713;0.6793695;;229.2746;449.02808;124907.8;60.60605;329.4854;1312.0977;;;;684.74488;302.20411;110.59;17.868744;;2415.2852;4.8900831;427.92408;405.01709999999997;;1681.2584;62.76082;478.1201;;8200.695;257.5337;;154.0954;172.152;5.720112;993.04639;270.5706;182.63616;;6.0551072;175.9904;;;3.2210743;742.80469;4.7899247;140.0388;367.8429;;194.33329;;76.792618;209.25687;1.020708;174.75815;4.3063648;1528.7195;308.5669;15.823852;3.8910181;68.48625;1874.0672;1.317536;100.10503;927.4358;245.9025;0.6416795000000001
2003-01-27;34.88568;;210.88927;188.9827;174.0682;1838.4163;141.67353;212.918;6.325796;281.283;1236.2947;3.0431150000000002;8038.6602;232.5505;1.947024;1659.69;1470.8423;197.19675999999998;1.9891298;166.70325;335.45313;6.064145999999999;;1.265482;433.35889;360.40503;65.191368;;30.750977;0.2539473;;1643.1729;101.2279;2.6862009999999996;124.33477;;2137.723;25.237824;1.1464545;175.09229;1547.023;318.7112;0.8987497000000001;;;29.008987;257.63184;;368.32203;;344.67994;4.6103711;815.92554;30.19412;46.12546;55.6297;67.85713;334.00635;;132.15836;10808.696;343.5654;2.3706589;1590.929;340.37085;459.36231;;186.388;;3713.8191;163.22893;92.608674;129.05275;56.897767;215.4003;76.714432;272.38453;105.93133;278.2063;15.685429999999998;110.96629999999999;485.3975;937.2881;84.320649;;336.51601999999997;125.66749;0.6623853;;227.0487;441.63331;122574.9;58.72726;316.0618;1315.4622;;;;650.24219;302.5647;108.6283;17.649994;;2395.2828;4.78167;422.31177;391.55400000000003;;1662.7247;61.55388;474.6555;;8120.684;247.2323;;145.6749;169.5568;5.662471;993.84229;265.4895;180.6617;;5.7248297;172.0576;;;3.1569727;742.80469;4.6941262;139.0536;355.7163;;197.46663;;74.262055;201.67814;0.964449;174.46395;4.2513917;1464.1885;303.63624;15.77409;3.879917;67.00203;1824.4886;1.298066;98.387146;923.33204;244.7015;0.6153812
2003-01-28;37.67993;;212.47014;187.80156;168.4227;1825.7667;140.79358;217.2009;6.307512;271.3481;1126.9625;2.8099239999999996;7985.0469;231.5169;1.901833;1636.587;1474.3362;193.49356;2.0386512999999997;166.98389;329.3816;5.9242799999999995;;1.265482;419.3794;355.81788;63.774179999999994;;30.587403;0.2526315;;1628.7591;100.4049;2.6862009999999996;125.2223;;2019.7796;24.468369;1.1518119;174.73778;1591.176;317.1863;0.8812498;;;28.235412999999998;247.19497;;357.85816;;331.4231;4.4445289;822.0398;31.16812;46.12546;52.082703;65.81631;326.79004;;131.18146;10808.696;341.7761;2.3200046;1601.825;338.96436;462.84229;;178.4141;;3700.6778;159.78577;93.260865;129.55517;56.989686;215.4003;75.525757;272.26514;105.48934;280.2798;15.62318;109.05850000000001;467.853;946.6694;85.973984;;331.57129000000003;121.44225;0.6581391999999999;;226.4922;431.77344;119455.9;61.63635;309.9602;1312.0977;;;;631.66382;302.49268;106.4214;17.874985;;2370.2798;4.7103443;431.43165;387.06620000000004;;1661.4009;60.95041;471.1909;;8092.684;247.2323;;143.14870000000002;166.0964;5.503108;983.49781;257.8677;179.18085;;5.8349219;174.024;;;3.0888648;735.55762;4.7132855;139.3351;349.04650000000004;;193.33333;;74.456727;203.36226;0.9805231000000001;174.46395;4.2147413;1430.8104;296.24048;15.749212;3.6467896;66.71934;1814.573;1.314292;97.918641;923.33204;245.0017;0.6311604
2003-01-29;37.0872;;218.47747;184.49436;175.0091;1851.066;142.02553;214.1417;6.088123;267.6225;1122.7574;2.6816699999999996;8097.1446;229.44979999999998;1.811449;1550.646;1453.3741;191.17907;2.0551589999999997;166.89039;330.14063;5.714482;;1.275525;414.57398;357.7837;62.671915;;32.877381;0.243421;;1614.345;101.0633;2.6772899999999997;124.89956;;2019.7796;24.283707;1.1518119;172.25597;1557.853;312.6113;0.8649997;;;27.751929;244.44834;;357.85816;;296.95508;4.3118604;815.92554;31.41162;46.12546;50.379349;61.22449;348.43873;;129.82459;10748.743;310.4617;2.2541524;1580.032;338.96436;455.88233;;177.4174;;3724.3328;163.86657;92.391297;127.9538;56.989686;211.135;75.937226;273.57862;105.04734;276.6511;14.95095;108.10459999999999;475.1631;938.1413;84.320649;;331.02184;123.28232;0.6751233999999999;;228.1617;423.55713;117908.0;59.99998;298.9775;1328.0784;;;;611.09498;300.47315;111.3257;17.562485;;2370.2798;4.6646949;433.18531;376.9688;;1637.5721;58.77791;470.0361;;7920.668;243.5532;;143.42940000000002;166.0964;5.340354;960.42261;250.2461;177.82342;;5.7248297;174.6139;;;2.9726807;736.64454;4.6749659;139.3351;340.3557;;192.39989;;72.432267;200.20447;0.9765045000000001;174.46395;4.104792499999999;1470.8641;303.22535;15.55017;3.5968335000000002;64.59902;1769.9522;1.285085;101.19822;943.85059;242.5998;0.6206409
2003-01-30;37.93394;;215.25251;174.809;174.0682;1819.4417;145.19339;215.9771;6.069841;270.7271;1126.9625;2.670012;8204.3711;228.4162;1.852874;1700.35;1551.1973;192.10489;2.0881728;167.8258;326.72535;5.874329;;1.265482;410.64234;366.3025;61.412149;;32.648377;0.2460526;;1643.1729;101.7217;2.650562;122.6404;;2064.0084;26.191926;1.167883;175.90268;1594.509;314.1362;0.8712498;;;28.332109999999997;229.34197;;358.90479;;298.72266;4.3450269;817.96363;31.41162;46.12546;50.19899;61.22449;354.62403;;126.18822;10802.7;314.0403;2.314939;1589.294;336.71387;459.36231;;175.424;;3803.1822;163.73899;94.782593;126.38381;56.989686;213.2677;77.034455;273.45923;105.04734;277.1694;14.975850000000001;104.2892;467.853;934.73;88.099717;;333.2195;122.32824;0.6708774;;228.1617;408.76758;121076.1;59.99998;303.8586;1322.1907;;;;630.33667;302.27613;117.7012;17.5;;2417.7855;4.6532837;433.53614;396.0416;;1632.2769;60.34694;481.5847;;8040.68;245.3927;;139.7805;167.8266;5.340354;979.51978;248.3407;180.78512;;5.8349219;175.9904;;;2.9887061;740.63038;4.7755547;139.3351;370.2683;;193.19997;;73.094101;209.25687;1.04482;174.46395;4.2147413;1470.8641;301.99292;15.376007;3.7244971;65.09375;1859.1939;1.294821;101.19822;912.04688;243.5005;0.6259007
2003-01-31;36.57916;;212.47014;170.08443;175.95;1882.69;145.01738;218.4245;6.0332740000000005;267.0016;1169.0135;2.635034;8261.2344;228.4162;1.815215;1700.35;1617.5772;190.71614000000002;2.0964267000000003;169.79036;329.3816;5.874329;;1.215264;421.12696;368.92359;61.412149;;33.695221;0.2467105;;1588.4002;100.8987;2.824297;126.19051;;2041.8938;28.684937;1.1732404;173.72475;1616.168;301.9368;0.8899997999999999;;;28.138716;228.79267;;364.76441;;304.90918;4.2952735;817.28418;31.65512;46.12546;50.559693;59.69386;350.50049;;128.52198;10784.715;312.251;2.2744149;1607.274;332.21314;466.32227;;178.4141;;3745.3599;164.50419;95.217362;127.20019;57.357361;202.6043;76.805863;273.22046;106.07866;277.6877;14.726880000000001;103.97120000000001;482.4734;938.1413;86.210175;;333.2195;124.03197;0.6963538;;226.7704;388.22657;118741.3;58.18181;298.9775;1312.0977;;;;615.07593;313.74415;115.249;17.374985;;2390.2823;4.8929371;434.23755;391.55400000000003;;1678.6106;62.76082;485.0496;;8308.699;243.5532;;140.3419;168.6917;5.238633;976.33643;254.057;182.88294;;5.8349219;175.4004;;;2.9085815999999998;733.7461;4.6941262;140.4611;358.95;;192.93325;;73.483429;208.20426;1.036783;174.75815;4.2147413;1490.8909;307.33423;15.176964;3.7744532;63.89223;1839.3619;1.304555;98.699494;892.5542;244.7015;0.6259007
2003-02-03;37.17188;;211.33196;171.26557;177.8318;1836.3079;144.31342;218.4245;6.179536000000001;268.2435;1160.6033;2.6292039999999997;8115.0157;230.4834;1.815215;1792.761;1610.5901;191.642;2.1459482;173.06463;332.03785;6.014192;;1.17509;433.35889;370.88941;62.042032;;35.232773;0.2467105;;1599.9312;103.0385;2.908938;129.1758;;2067.6941;27.977036;1.141097;174.73778;1671.984;309.5615;0.9112497999999999;;;27.848626;230.71529;;364.83399;;309.32813;4.3781934;819.32227;31.41162;46.12546;53.505509;62.24489;357.71656;;131.23571;10568.903;336.408;2.3352006;1617.625;340.37085;476.76246;;180.4076;;3771.6426;167.6922;99.999985;125.56739;56.989686;208.5758;75.708634;269.63794;106.66799;277.3423;15.00074;104.2892;511.7141;904.0269000000001;87.863526;;333.76894999999996;137.59363;0.6899846;;228.1617;381.24244;117978.9;61.21211;303.8586;1328.9195;;;;624.36524;310.20997;120.1533;17.481232;;2315.2732;4.8016407;432.83448;387.06620000000004;;1648.1626;63.36429;490.824;;8217.172;245.76069999999999;;139.2192;166.9615;5.316618999999999;973.15381;255.3273;182.51275;;5.8349219;175.0072;;;2.9085815999999998;748.60206;4.7228652;144.8241;376.73589999999996;;192.33327;;74.417786;206.30959;1.020708;174.46395;4.379668;1481.99;308.15601;15.351125;3.9298731;65.23512;1839.3619;1.353233;99.948853;896.65796;244.4012;0.6377349999999999
2003-02-04;37.25655;;203.87015;170.55687;180.6545;1867.9322;145.01738;214.1417;6.1246849999999995;268.2435;1175.3211;2.448483;8115.0157;231.5169;1.807682;1657.842;1523.2479;195.3452;2.1789635;172.78385;335.07374;5.9942139999999995;;1.124872;429.86402;361.71558;62.199493000000004;;36.050614;0.2467105;;1576.8692;103.6969;2.8732979999999997;126.83599;;2064.0084;26.499711;1.1571692;175.24422;1654.489;314.1362;0.8962497;;;27.848626;230.71529;;376.83252;;300.49024;4.3781934;830.19239;30.92462;46.12546;50.17894;61.73468;336.06812;;129.77027;10538.926;322.0928;2.3807902000000003;1634.516;338.12061;483.72242;;175.424;;3758.5013;163.35639;92.391297;122.14483;57.44928;211.135;73.148453;268.56324;106.66799;277.1694;14.77667;104.60709999999999;509.2773;904.0269000000001;84.793;;336.51601999999997;135.27659;0.6878615;;227.6052;392.33472;117216.3;61.1515;291.6555;1343.2181;;;;607.11377;308.76758;112.7969;16.699982;;2325.2745;4.7189014;434.23755;382.5786;;1615.0672;62.15735;461.9519;;8196.367;252.015;;144.5521;166.9615;5.248804;939.73414;252.7867;181.40214;;5.6147366;171.0744;;;2.8845435;756.39258;4.7084952;143.5574;357.5352;;191.79992;;72.626938;202.0992;1.064912;174.46395;4.3613428;1479.7649;301.99292;15.052562;3.9964795;65.80051;1809.615;1.3305170000000002;97.606308;896.65796;231.1904;0.6495692
2003-02-05;38.69601;;208.67609;170.55687;180.6545;1861.6075;145.72136;212.918;6.069841;270.7271;1160.6033;2.448483;7960.6797;233.5839;1.80015;1707.743;1533.7288;196.73395;2.1211883;172.40972;335.45313;6.124086999999999;;1.17509;417.63209;360.40503;61.884532;;36.214188;0.2546053;;1631.6419;104.0261;2.8510250000000004;131.91904;;2012.408;26.684372;1.1571692;174.63646;1610.336;315.6614;0.8887497000000001;;;28.138716;236.2085;;379.83204;;290.76856;4.3781934;822.0398;31.07072;46.12546;51.85225;62.7551;340.19166;;124.28858;10556.911;322.0928;2.4972968;1634.516;308.02149;494.16236;;175.424;;3686.222;163.22893;95.434769;128.29915;57.90886;213.2677;75.708634;266.89136;103.86867;277.8606;14.68953;103.97120000000001;487.3469;925.3480999999999;82.903458;;344.75719;134.11806;0.6810206999999999;;226.7704;382.06421;114880.0;59.99998;292.876;1312.0977;;;;630.33667;317.27833;108.8736;16.987488;;2300.2715;4.8529957;432.13306;369.1153;;1609.7718;60.22623;473.5007;;8092.352;254.9583;;138.0964;166.0964;5.214897;954.85279;242.6244;181.0319;;5.6147366;170.2879;;;2.9406299000000002;763.82032;4.7707644;146.3723;361.5775;;189.5999;;72.957856;201.67814;1.028746;174.16973;4.3613428;1455.2876;299.93848;14.778881;4.2906666;69.33438;1784.8257;1.3467429999999998;98.074814;923.33204;228.7884;0.6495692
2003-02-06;38.18796;;208.04371;169.61196;182.5364;1872.1485;145.01738;205.576;6.179536000000001;268.2435;1185.8338;2.244443;8050.0313;234.6175;1.7813210000000002;1709.592;1512.7669;195.80812999999998;2.1046805;173.71938;325.58692;6.194019;;1.2453940000000001;419.81641;359.74976;58.577735000000004;;36.148758;0.2421053;;1599.9312;104.3553;2.8510250000000004;130.62806;;2023.4654;25.94571;1.1571692;176.76371;1583.678;315.6614;0.8837497999999999;;;28.235412999999998;229.06731;;369.71729;;283.698;4.311858;818.64307;30.87592;46.12546;50.349289;62.7551;338.12989;;118.31835;10718.774;304.1987;2.4871665;1607.274;309.42798;483.72242;;168.4469;;3729.5896;163.22893;95.434769;125.7244;57.44928;199.6185;72.142655;261.04004;104.45801;278.0334;14.39076;103.0174;480.0366;936.4356;82.667313;;344.20777999999996;126.68979;0.6831555;;225.3792;400.14039;114117.1;60.60605;281.8931;1261.6324;;;;615.07593;318.07154;111.816;16.806244;;2325.2745;4.8615528;428.27466;369.1153;;1601.8287;59.0193;457.3323;;8029.941;263.4202;;140.3419;164.3663;5.136912;932.57276;238.1784;180.41489;;5.8349219;171.271;;;2.924607;758.56641;4.6270667;144.6833;357.3331;;189.26665;;73.483429;200.415;0.964449;174.16973;4.32469;1457.5127;294.18628;14.903283;4.3295215;69.05167999999999;1809.615;1.372705;97.450135;914.09864;230.2896;0.6416795000000001
2003-02-07;37.17188;;206.84221;169.13952;176.8909;1853.1744;144.31342;202.5168;6.234385;268.2435;1160.6033;2.331889;8113.3907;232.5505;1.7813210000000002;1708.667;1519.7542;195.80812999999998;2.1046805;172.12908;338.10938;6.223991999999999;;1.215264;398.41041;358.43921;58.577735000000004;;34.022355;0.24407900000000002;;1576.8692;102.0509;2.859934;126.51325;;2056.6368;24.930039;1.1893125;167.19112;1587.844;311.0864;0.8837497999999999;;;27.655232;225.49671;;359.39307;;282.81421;4.3947803;816.60499;30.92462;46.12546;47.694047;62.7551;336.06812;;119.34957;10802.7;292.5676;2.4922312;1620.895;309.42798;473.28248;;164.46;;3793.9832;163.48395;93.260865;124.34279;56.805848;196.2063;70.95398;263.30884;105.19466;278.0334;14.577490000000001;103.0174;467.853;907.4381;82.194916;;344.20777999999996;129.41573;0.6980997000000001;;225.3792;379.18848;111779.9;61.0909;278.2319;1277.6131;;;;608.44092;307.25293;105.4406;16.549988;;2305.272;4.8900831;430.02857;375.84680000000003;;1571.3809;59.62277;456.1775;;7988.336;260.8448;;138.377;166.9615;5.204724;948.48682;241.3541;180.41489;;5.7248297;162.2257;;;2.8544970999999997;753.13135;4.5600081;143.9796;369.05559999999997;;184.19993;;72.315476;202.30967;0.9965971;174.16973;4.3063648;1495.3414;304.04712;14.67936;4.1463477;70.6066;1750.1209;1.3499889999999999;97.606308;911.021;231.1904;0.657459
2003-02-10;37.0872;;204.24955;171.97425;178.7727;1823.6583;144.4894;201.2932;6.252663999999999;267.6225;1103.8345;2.3144;8045.1563;232.5505;1.770022;1718.833;1474.3362;196.27102;2.0881728;170.72591;333.93531;6.074135999999999;;1.2453940000000001;387.48902;359.09449;58.420274;;32.386673;0.24539470000000002;;1562.4554;102.0509;2.8554809999999997;125.06093;;1997.6651;25.330155;1.1732404;171.69884;1580.345;304.9868;0.8812498;;;27.848626;228.518;;365.18287;;272.20875;4.3947803;830.87159;29.80452;46.12546;47.543747;60.71428;317.51221;;122.11764;10586.887;295.2517;2.4922312;1618.171;314.77271;473.28248;;166.4534;;3795.2977;159.53074;89.999985;122.64724;56.989686;191.5143;67.433732;257.45777;104.60534;279.0703;14.664629999999999;102.3814;463.4668;914.2613;78.888184;;341.18598;127.43944;0.6852904;;225.3792;398.49708;110229.6;59.39392;268.4695;1286.865;;;;606.4502;309.77735;102.9885;15.724993;;2275.2686;5.951408699999999;427.92408;381.45660000000004;;1544.9043;58.17444;423.8408;;7851.039;260.10900000000004;;138.9384;164.3663;5.238633;932.57276;240.719;180.1681;;5.8349219;156.9165;;;2.8705201;757.11695;4.468999;145.8093;364.20489999999995;;185.33324;;72.510148;197.8888;0.9965971;174.16973;4.2330665;1486.4405;301.58204;14.032472;4.0963917;70.32387;1700.5423;1.337008;96.825455;918.2024;227.2871;0.6600883000000001
